Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
4788.43,G04,X1.0000,,,,,,1.54,0.91,0,1502.478261,4.043478261,7.630434783,1.673913043,19.0326087,-10.5,15.263,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
4789.34,G03,X-6.7970,Y16.7970,R5.2380,,,,18.11,1.79,124.9777778,1504,7.172222222,28.76666667,10.06111111,22.67777778,-6.797,16.797,3.703,1.534,4.113017924,-10.5,0,Both,5.9,2.4,1.5,2.38,3.57,Cut with Feed,4.113017924,Pocketing
4791.13,G04,X1.0000,,,,,,6.53,1.18,0,1499,2,6.974789916,5.487394958,20.16806723,-6.797,16.797,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
4792.31,Z-8.5000,,,,,,,24.24,4.78,24.94780793,1499,2,5.250521921,5.060542797,40.3611691,-6.797,16.797,0,0,0,-8.5,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
4797.09,G04,X1.0000,,,,,,4.4,0.87,54.78409091,1499,2,5.318181818,5,30.72727273,-6.797,16.797,0,0,0,-8.5,0,,0,0,,0,0,Dwell,0,Pocketing
4797.96,G00,Z-4.0000,,,,,,1.5,0.29,4660.3,1499,2,5.033333333,5,12.66666667,-6.797,16.797,0,0,0,-4,4.5,,0,0,0,0,0,No Cut - Rapid motion,4.5,Pocketing
4798.25,G04,X1.0000,,,,,,8.61,2.07,0,1499,2,5.697115385,4.139423077,23.97115385,-6.797,16.797,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Pocketing
4800.32,Z-12.0000,,,,,,,36.36,8.35,24.97009569,1499.382775,16.62679426,6.751196172,4.349282297,10.21650718,-6.797,16.797,0,0,1.5,-12,-8,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Pocketing
4808.67,G04,X1.0000,,,,,,6.15,1.19,0,1501.416667,6.216666667,4.2,5.125,25.39166667,-6.797,16.797,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4809.86,G03,X-5.2630,Y20.5000,R5.2380,,,,35.46,3.29,75.76969697,1503.606061,40.0030303,41.15454545,10.74545455,16.31212121,-5.263,20.5,1.534,3.703,4.113017924,-12,0,Both,9.4,6.6,1.5,7.71,11.565,Cut with Feed,4.113017924,Pocketing
4813.15,G04,X1.0000,,,,,,4.26,0.87,0,1502.295455,3.806818182,1.136363636,4.840909091,27.25,-5.263,20.5,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4814.02,Y20.7380,,,,,,,6.06,0.3,73.5483871,1499.322581,16.80645161,13.58064516,19.5483871,21.25806452,-5.263,20.738,0,0.238,0.238,-12,0,Both,9.5,4.9,1.5,3.42,5.13,Cut with Feed,0.238,Pocketing
4814.32,G04,X1.0000,,,,,,4.51,0.89,0,1502.444444,6.088888889,0.744444444,5.011111111,28.33333333,-5.263,20.738,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4815.21,X-20.7380,,,,,,,84.75,12.43,74.04501608,1503.212219,37.70257235,37.93006431,6.812700965,28.0562701,-20.738,20.738,-15.475,0,15.475,-12,0,Both,20.2,9.5,1.5,152.61,228.915,Cut with Feed,15.475,Pocketing
4827.64,G04,X1.0000,,,,,,0.1,0.88,0,1502.370787,6.078651685,6.348314607,0.112359551,23.37078652,-20.738,20.738,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4828.52,Y15.2630,,,,,,,38.77,4.4,70.65759637,1503.036281,36.15646259,17.59183673,8.79138322,28.57823129,-20.738,15.263,0,-5.475,5.475,-12,0,Both,9.5,9.4,1.5,47,70.5,Cut with Feed,5.475,Pocketing
4832.92,G04,X1.0000,,,,,,2.13,1.21,0,1503.918033,10.30327869,1.024590164,1.745901639,21.49180328,-20.738,15.263,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4834.13,X-10.5000,,,,,,,24.48,7.99,75.905,1503.8625,22.0475,29.84125,3.06,22.495,-10.5,15.263,10.238,0,10.238,-12,0,Both,13.4,5.4,1.5,39.82,59.73,Cut with Feed,10.238,Pocketing
4842.12,G04,X1.0000,,,,,,1.27,1.19,0,1501.5,3.775,5.708333333,1.058333333,19.25,-10.5,15.263,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4843.31,G03,X-6.7970,Y16.7970,R5.2380,,,,35.79,3.3,75.77039275,1504.438066,6.450151057,28.6858006,10.81268882,21.45015106,-6.797,16.797,3.703,1.534,4.113017924,-12,0,Both,5.9,2.4,1.5,2.38,3.57,Cut with Feed,4.113017924,Pocketing
4846.61,G04,X1.0000,,,,,,4.51,0.89,0,1499,2,5.333333333,5.011111111,20.2,-6.797,16.797,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
4847.5,Z-10.0000,,,,,,,25.71,5.07,24.43700787,1499,2,5.234251969,5.061023622,40.68503937,-6.797,16.797,0,0,0,-10,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
4852.57,G04,X1.0000,,,,,,7.81,1.79,0,1499,2,4.5,4.338888889,31.68888889,-6.797,16.797,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Pocketing
4854.36,Z-10.0000,,,,,,,0.97,0.31,0,1499,2,5,3.03125,227.1875,-6.797,16.797,0,0,0,-10,0,,0,0,0,0,0,,0,Pocketing
4854.67,G04,X1.0000,,,,,,4.48,0.88,0,1499,2,4.651685393,5.033707865,20.68539326,-6.797,16.797,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Pocketing
4855.55,Z-13.0000,,,,,,,39.05,7.45,24.88605898,1499.80429,12.68364611,5.108579088,5.23458445,11.18632708,-6.797,16.797,0,0,1.5,-13,-3,,0,0,1,71.25573925,71.25573925,Plunge with feed,1.5,Pocketing
4863,G04,X1.0000,,,,,,5.05,0.86,0,1502.103448,4.310344828,1.494252874,5.804597701,26.52873563,-6.797,16.797,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4863.86,G03,X-5.2630,Y20.5000,R5.2380,,,,16.57,1.87,140.856383,1503.946809,44.04787234,39.84042553,8.813829787,18.9893617,-5.263,20.5,1.534,3.703,4.113017924,-13,0,Both,9.4,6.6,1,7.71,7.71,Cut with Feed,4.113017924,Pocketing
4865.73,G04,X1.0000,,,,,,4.06,0.91,0,1502.478261,3.684782609,0.130434783,4.413043478,27.88043478,-5.263,20.5,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4866.64,Y20.7380,,,,,,,3.76,0.31,141.4375,1499.3125,30.1875,11.625,11.75,17.375,-5.263,20.738,0,0.238,0.238,-13,0,Both,9.5,4.9,1,3.42,3.42,Cut with Feed,0.238,Pocketing
4866.95,G04,X1.0000,,,,,,7,1.74,0,1500.657143,3.354285714,0.674285714,4,27.98857143,-5.263,20.738,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4868.69,X-20.7380,,,,,,,51.69,6.43,139.1304348,1501.872671,44.92857143,32.56521739,8.026397516,27.66770186,-20.738,20.738,-15.475,0,15.475,-13,0,Both,20.2,9.5,1,152.61,152.61,Cut with Feed,15.475,Pocketing
4875.12,G04,X1.0000,,,,,,0.06,0.92,0,1502.225806,3.903225806,5.279569892,0.064516129,22.76344086,-20.738,20.738,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4876.04,Y15.2630,,,,,,,22.96,2.07,151.6298077,1500.490385,42.92307692,20.31730769,11.03846154,29.55769231,-20.738,15.263,0,-5.475,5.475,-13,0,Both,9.5,9.4,1,47,47,Cut with Feed,5.475,Pocketing
4878.11,G04,X1.0000,,,,,,3.63,1.19,20.64166667,1503.916667,13.20833333,2.558333333,3.025,22.58333333,-20.738,15.263,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4879.3,X-10.5000,,,,,,,17.84,4.12,151.6319613,1502.656174,24.77723971,32.4842615,4.319612591,22.86682809,-10.5,15.263,10.238,0,10.238,-13,0,Both,13.4,5.4,1,39.82,39.82,Cut with Feed,10.238,Pocketing
4883.42,G04,X1.0000,,,,,,1.8,0.88,0,1502.146067,3.033707865,4.303370787,2.02247191,19.33707865,-10.5,15.263,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4884.3,G03,X-6.7970,Y16.7970,R5.2380,,,,16.52,1.78,131.2067039,1502.296089,7.318435754,30.34078212,9.229050279,22.17318436,-6.797,16.797,3.703,1.534,4.113017924,-13,0,Both,5.9,2.4,1,2.38,2.38,Cut with Feed,4.113017924,Pocketing
4886.08,G04,X1.0000,,,,,,4.2,0.88,0,1499,2,7.662921348,4.719101124,20.46067416,-6.797,16.797,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
4886.96,Z-11.0000,,,,,,,23.52,5.12,23.48927875,1499,2,5.290448343,4.584795322,39.57309942,-6.797,16.797,0,0,0,-11,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
4892.08,G04,X1.0000,,,,,,12.21,4.19,0,1499,2,6.254761905,2.907142857,28.5547619,-6.797,16.797,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Pocketing
4896.27,Z-7.5000,,,,,,,14.02,8.49,24.97058824,1499.388235,15.96117647,6.610588235,1.649411765,10.54117647,-6.797,16.797,0,0,0,-7.5,3.5,,0,0,1.5,0,0,Air-cut in Z while retracting,3.5,Pocketing
4904.76,G04,X1.0000,,,,,,5.71,2.08,0,1500.435407,4.267942584,7.770334928,2.732057416,25.50239234,-6.797,16.797,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4906.84,G02,X10.5000,Y-15.2630,R5.2380,,,,25.51,3.29,75.76969697,1503.515152,37.66363636,39.08181818,7.73030303,18.98787879,10.5,-15.263,17.297,-32.06,16.45566232,-7.5,0,Both,39.9,40.1,1.5,127.91,191.865,Cut with Feed,16.45566232,Pocketing
4910.13,G04,X1.0000,,,,,,4.68,0.87,0,1502.181818,4.909090909,2.352272727,5.318181818,26.65909091,10.5,-15.263,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4911,X20.7380,,,,,,,20.5,8.39,73.1952381,1503.27381,36.61428571,32.85595238,2.44047619,18.18214286,20.738,-15.263,10.238,0,10.238,-7.5,0,Both,14.9,9.5,1.5,110.77,166.155,Cut with Feed,10.238,Pocketing
4919.39,G04,X1.0000,,,,,,5.5,0.93,0,1502.297872,3.468085106,3.031914894,5.85106383,28,20.738,-15.263,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4920.32,Y-20.7380,,,,,,,71.61,4.55,72.02631579,1501.719298,34.85964912,9.592105263,15.70394737,25.79824561,20.738,-20.738,0,-5.475,5.475,-7.5,0,Both,9.5,10,1.5,47.46,71.19,Cut with Feed,5.475,Pocketing
4924.87,G04,X1.0000,,,,,,4.17,0.89,0,1502.222222,2.844444444,15.32222222,4.633333333,18.43333333,20.738,-20.738,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4925.76,X5.2630,,,,,,,45.31,12.12,75.97032152,1504.375103,23.39653751,39.80544106,3.735366859,25.6067601,5.263,-20.738,-15.475,0,15.475,-7.5,0,Both,20.1,9.5,1.5,98.54,147.81,Cut with Feed,15.475,Pocketing
4937.88,G04,X1.0000,,,,,,4.34,1.2,10.54545455,1503.876033,7.983471074,11.40495868,3.58677686,19.98347107,5.263,-20.738,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4939.08,Y-20.5000,,,,,,,3.92,0.28,73.37931034,1499.344828,7.827586207,5.034482759,13.51724138,18.06896552,5.263,-20.5,0,0.238,0.238,-7.5,0,Both,5.7,4.3,1.5,0.83,1.245,Cut with Feed,0.238,Pocketing
4939.36,G04,X1.0000,,,,,,0.12,0.9,0,1502.406593,2.395604396,5.626373626,0.131868132,20.65934066,5.263,-20.5,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4940.26,G02,X6.7970,Y-16.7970,R5.2380,,,,42.28,3.31,74.3253012,1499.903614,5.728915663,21.71987952,12.73493976,21.99698795,6.797,-16.797,1.534,3.703,4.113017924,-7.5,0,Both,4.4,3.1,1.5,6.57,9.855,Cut with Feed,4.113017924,Pocketing
4943.57,G04,X1.0000,,,,,,5.1,1.19,0,1499,2,8.233333333,4.25,24.125,6.797,-16.797,0,0,0,-7.5,0,,0,0,,0,0,Dwell,0,Pocketing
4944.76,Z-5.5000,,,,,,,18.09,4.81,24.94813278,1499,2,6.564315353,3.753112033,39.66804979,6.797,-16.797,0,0,0,-5.5,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
4949.57,G04,X1.0000,,,,,,9.7,2.93,158.5136054,1499,2,6.299319728,3.299319728,26.70408163,6.797,-16.797,0,0,0,-5.5,0,,0,0,,0,0,Dwell,0,Pocketing
4952.5,Z-9.0000,,,,,,,27.02,8.69,24.1091954,1499.689655,16.05977011,8.150574713,3.105747126,9.009195402,6.797,-16.797,0,0,1.5,-9,-3.5,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Pocketing
4961.19,G04,X1.0000,,,,,,4.63,2.04,0,1500.414634,3.219512195,8.526829268,2.258536585,25.35609756,6.797,-16.797,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4963.23,G02,X10.5000,Y-15.2630,R5.2380,,,,31.34,2.06,113.4492754,1501.801932,52.20772947,49.50241546,15.14009662,19.02898551,10.5,-15.263,3.703,1.534,4.113017924,-9,0,Both,6.6,9.4,1.5,7.71,11.565,Cut with Feed,4.113017924,Pocketing
4965.29,G04,X1.0000,,,,,,6.07,1.21,0,1506.459016,9.180327869,3.426229508,4.975409836,26.90163934,10.5,-15.263,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4966.5,X20.7380,,,,,,,19.11,5.52,108.5804702,1501.730561,52.06509946,30.32730561,3.455696203,19.93309222,20.738,-15.263,10.238,0,10.238,-9,0,Both,14.9,9.5,1.5,128.79,193.185,Cut with Feed,10.238,Pocketing
4972.02,G04,X1.0000,,,,,,4.98,0.9,0,1502.406593,3.626373626,4.10989011,5.472527473,27.36263736,20.738,-15.263,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4972.92,Y-20.7380,,,,,,,44.12,3.02,113.6237624,1501.079208,48.07920792,9.702970297,14.56105611,28.05940594,20.738,-20.738,0,-5.475,5.475,-9,0,Both,9.5,10,1.5,47.46,71.19,Cut with Feed,5.475,Pocketing
4975.94,G04,X1.0000,,,,,,4.31,0.89,0,1502.333333,4.822222222,10.86666667,4.788888889,20.08888889,20.738,-20.738,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4976.83,X5.2630,,,,,,,41.76,8.24,113.8618182,1501.872727,31.84242424,44.44727273,5.061818182,27.4169697,5.263,-20.738,-15.475,0,15.475,-9,0,Both,20.1,8.2,1.5,81.87,122.805,Cut with Feed,15.475,Pocketing
4985.07,G04,X1.0000,,,,,,7.62,0.9,0,1502.186813,6.835164835,3.340659341,8.373626374,21.01098901,5.263,-20.738,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4985.97,Y-20.5000,,,,,,,3.79,0.29,47.36666667,1499.333333,4.033333333,2.166666667,12.63333333,21.93333333,5.263,-20.5,0,0.238,0.238,-9,0,Both,1.5,3,1.5,0.37,0.555,Cut with Feed,0.238,Pocketing
4986.26,G04,X1.0000,,,,,,1.16,1.17,0,1501.542373,3.084745763,4.974576271,0.983050847,20.48305085,5.263,-20.5,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4987.43,G02,X6.7970,Y-16.7970,R5.2380,,,,30.54,2.09,113.4571429,1501.904762,6.7,23.9,14.54285714,22.29047619,6.797,-16.797,1.534,3.703,4.113017924,-9,0,Both,2.4,5.4,1.5,2.1,3.15,Cut with Feed,4.113017924,Pocketing
4989.52,G04,X1.0000,,,,,,3.41,0.92,0,1499,2,7.311827957,3.666666667,23.78494624,6.797,-16.797,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Pocketing
4990.44,Z-7.0000,,,,,,,15.89,4.88,23.41513292,1499,2,6.685071575,3.249488753,39.37423313,6.797,-16.797,0,0,0,-7,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
4995.32,G04,X1.0000,,,,,,5.64,2.07,15.45192308,1499,2,6.442307692,2.711538462,30.87980769,6.797,-16.797,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Pocketing
4997.39,Z-7.0000,,,,,,,0.64,0.31,3113.5625,1499,2,6.96875,2,18.90625,6.797,-16.797,0,0,0,-7,0,,0,0,0,0,0,,0,Pocketing
4997.7,G04,X1.0000,,,,,,2.8,0.92,0,1499,2,6,3.010752688,20.61290323,6.797,-16.797,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Pocketing
4998.62,Z-10.5000,,,,,,,20.76,8.31,24.96995192,1500.430288,15.81610577,6.852163462,2.495192308,9.753605769,6.797,-16.797,0,0,1.5,-10.5,-3.5,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Pocketing
5006.93,G04,X1.0000,,,,,,1.47,2.08,0,1500.38756,5.832535885,10.05741627,0.703349282,24.64593301,6.797,-16.797,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5009.01,G02,X10.5000,Y-15.2630,R5.2380,,,,8.29,1.79,142.1555556,1497.388889,58.07777778,36.05,4.605555556,18.32222222,10.5,-15.263,3.703,1.534,4.113017924,-10.5,0,Both,6.6,9.4,1.5,7.71,11.565,Cut with Feed,4.113017924,Pocketing
5010.8,G04,X1.0000,,,,,,3.32,0.9,0,1505.593407,7.087912088,3.582417582,3.648351648,27.63736264,10.5,-15.263,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5011.7,X20.7380,,,,,,,19.84,4.2,140.807601,1502.586698,59.04750594,35.83847981,4.712589074,20.72446556,20.738,-15.263,10.238,0,10.238,-10.5,0,Both,14.9,9.5,1.5,128.79,193.185,Cut with Feed,10.238,Pocketing
5015.9,G04,X1.0000,,,,,,5.5,0.9,0,1505.813187,8,4.362637363,6.043956044,28.01098901,20.738,-15.263,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5016.8,Y-20.7380,,,,,,,36.59,2.44,131.5265306,1499.040816,50.71428571,19.72244898,14.93469388,28.71428571,20.738,-20.738,0,-5.475,5.475,-10.5,0,Both,9.5,10,1.5,47.46,71.19,Cut with Feed,5.475,Pocketing
5019.24,G04,X1.0000,,,,,,4.02,0.9,0,1502.516484,5.285714286,12.30769231,4.417582418,19.34065934,20.738,-20.738,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5020.14,X5.2630,,,,,,,26.52,6.31,151.7594937,1501.420886,37.73259494,44.31329114,4.196202532,28.26265823,5.263,-20.738,-15.475,0,15.475,-10.5,0,Both,20.1,8.2,1.5,81.87,122.805,Cut with Feed,15.475,Pocketing
5026.45,G04,X1.0000,,,,,,8.16,0.91,0,1502.369565,5.097826087,4.032608696,8.869565217,19.9673913,5.263,-20.738,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5027.36,Y-20.5000,,,,,,,7.56,0.29,141.1333333,1499,9.766666667,7,25.2,21,5.263,-20.5,0,0.238,0.238,-10.5,0,Both,1.5,3,1.5,0.37,0.555,Cut with Feed,0.238,Pocketing
5027.65,G04,X1.0000,,,,,,0.71,0.87,0,1499,3.068181818,8,0.806818182,21.68181818,5.263,-20.5,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5028.52,G02,X6.7970,Y-16.7970,R5.2380,,,,17.07,1.78,151.150838,1502.351955,7.335195531,25.51396648,9.536312849,22.17318436,6.797,-16.797,1.534,3.703,4.113017924,-10.5,0,Both,2.4,5.4,1.5,2.1,3.15,Cut with Feed,4.113017924,Pocketing
5030.3,G04,X1.0000,,,,,,3.2,0.86,0,1499,2,7.333333333,3.67816092,24.7816092,6.797,-16.797,0,0,0,-10.5,0,,0,0,,0,0,Dwell,0,Pocketing
5031.16,Z-8.5000,,,,,,,14.06,5.07,23.47440945,1499,2,6.118110236,2.767716535,39.33464567,6.797,-16.797,0,0,0,-8.5,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
5036.23,G04,X1.0000,,,,,,6.56,2.98,55.60869565,1499,2,6.003344482,2.193979933,26.86622074,6.797,-16.797,0,0,0,-8.5,0,,0,0,,0,0,Dwell,0,Pocketing
5039.21,Z-12.0000,,,,,,,22.24,8.61,24.4837587,1499.359629,15.5649652,6.399071926,2.580046404,10.47563805,6.797,-16.797,0,0,1.5,-12,-3.5,,0,0,1.5,71.25573925,106.8836089,Plunge with feed,1.5,Pocketing
5047.82,G04,X1.0000,,,,,,2.13,2.11,0,1500.462264,3.16509434,11.54245283,1.004716981,25.08490566,6.797,-16.797,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5049.93,G02,X10.5000,Y-15.2630,R5.2380,,,,12.27,3.27,75.76829268,1502.597561,41.59146341,44.30182927,3.740853659,18.67378049,10.5,-15.263,3.703,1.534,4.113017924,-12,0,Both,6.6,9.4,1.5,7.71,11.565,Cut with Feed,4.113017924,Pocketing
5053.2,G04,X1.0000,,,,,,4.8,0.9,0,1502.186813,4.714285714,3.648351648,5.274725275,27.27472527,10.5,-15.263,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5054.1,X20.7380,,,,,,,21,8.22,74.00486027,1501.575942,38.91130012,40.33900365,2.55164034,20.07290401,20.738,-15.263,10.238,0,10.238,-12,0,Both,14.9,9.5,1.5,128.79,193.185,Cut with Feed,10.238,Pocketing
5062.32,G04,X1.0000,,,,,,5.31,0.91,0,1502.26087,6.641304348,4.293478261,5.77173913,27.97826087,20.738,-15.263,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5063.23,Y-20.7380,,,,,,,64.22,4.47,70.91071429,1502.303571,35.03794643,8.294642857,14.33482143,27.41071429,20.738,-20.738,0,-5.475,5.475,-12,0,Both,9.5,10,1.5,47.46,71.19,Cut with Feed,5.475,Pocketing
5067.7,G04,X1.0000,,,,,,4.79,0.89,0,1502.444444,6.766666667,14.24444444,5.322222222,19.02222222,20.738,-20.738,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5068.59,X5.2630,,,,,,,41.12,12.44,74.1686747,1503.016064,23.32208835,41.06506024,3.302811245,26.57349398,5.263,-20.738,-15.475,0,15.475,-12,0,Both,20.1,8.2,1.5,81.87,122.805,Cut with Feed,15.475,Pocketing
5081.03,G04,X1.0000,,,,,,7.4,0.91,0,1502.586957,5.52173913,6.369565217,8.043478261,21.72826087,5.263,-20.738,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5081.94,Y-20.5000,,,,,,,3.61,0.3,0,1499,4.032258065,3.193548387,11.64516129,21.93548387,5.263,-20.5,0,0.238,0.238,-12,0,Both,1.5,3,1.5,0.37,0.555,Cut with Feed,0.238,Pocketing
5082.24,G04,X1.0000,,,,,,1.24,1.18,0,1499.084034,3.56302521,7.302521008,1.042016807,21.96638655,5.263,-20.5,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5083.42,G02,X6.7970,Y-16.7970,R5.2380,,,,40.14,3.32,75.77177177,1502.603604,6.174174174,26.38438438,12.05405405,22.83483483,6.797,-16.797,1.534,3.703,4.113017924,-12,0,Both,2.4,5.4,1.5,2.1,3.15,Cut with Feed,4.113017924,Pocketing
5086.74,G04,X1.0000,,,,,,3.3,0.89,0,1499,2,6.666666667,3.666666667,26.13333333,6.797,-16.797,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Pocketing
5087.63,Z-10.0000,,,,,,,15.16,4.76,24.9769392,1499,2,6.247379455,3.178197065,39.88050314,6.797,-16.797,0,0,0,-10,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Pocketing
5092.39,G04,X1.0000,,,,,,8.58,3.24,0,1499,2,7.270769231,2.64,52.08307692,6.797,-16.797,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Pocketing
5095.63,Z-13.0000,,,,,,,20.61,7.44,24.69395973,1499.013423,12.92348993,7.738255034,2.766442953,10.73557047,6.797,-16.797,0,0,1.5,-13,-3,,0,0,1,71.25573925,71.25573925,Plunge with feed,1.5,Pocketing
5103.07,G04,X1.0000,,,,,,0.61,1.78,0,1500.675978,3.51396648,9.167597765,0.340782123,24.5027933,6.797,-16.797,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5104.85,G02,X10.5000,Y-15.2630,R5.2380,,,,5.12,1.78,125.6759777,1502.296089,42.11731844,41.73743017,2.860335196,19.53072626,10.5,-15.263,3.703,1.534,4.113017924,-13,0,Both,6.6,9.4,0,7.71,0,Cut with Feed,4.113017924,Pocketing
5106.63,G04,X1.0000,,,,,,5.45,1.18,0,1501.436975,7.991596639,5.075630252,4.579831933,26.8907563,10.5,-15.263,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5107.81,X20.7380,,,,,,,17.7,3.96,151.6171285,1504.415617,48.5440806,33.36020151,4.458438287,19.79848866,20.738,-15.263,10.238,0,10.238,-13,0,Both,14.9,9.5,0,128.79,0,Cut with Feed,10.238,Pocketing
5111.77,G04,X1.0000,,,,,,6.12,1.18,0,1504.042017,8.529411765,4.722689076,5.142857143,26.51260504,20.738,-15.263,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5112.95,Y-20.7380,,,,,,,32.61,2.07,151.2692308,1501.932692,43.61538462,12.94230769,15.67788462,27.83653846,20.738,-20.738,0,-5.475,5.475,-13,0,Both,9.5,10,0,47.46,0,Cut with Feed,5.475,Pocketing
5115.02,G04,X1.0000,,,,,,5.96,1.19,0,1506.5,9.441666667,13.25,4.966666667,20.825,20.738,-20.738,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5116.21,X5.2630,,,,,,,23.73,6.04,151.7487603,1501.991736,30.21487603,51.82644628,3.92231405,28.00826446,5.263,-20.738,-15.475,0,15.475,-13,0,Both,20.1,8.2,0,81.87,0,Cut with Feed,15.475,Pocketing
5122.25,G04,X1.0000,,,,,,7,0.91,0,1505.73913,8.891304348,6.413043478,7.608695652,23.09782609,5.263,-20.738,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5123.16,Y-20.5000,,,,,,,1.98,0.28,0,1499.344828,3.068965517,4.068965517,6.827586207,22.89655172,5.263,-20.5,0,0.238,0.238,-13,0,Both,1.5,3,0,0.37,0,Cut with Feed,0.238,Pocketing
5123.44,G04,X1.0000,,,,,,1.61,1.19,0,1501.5,3.541666667,5.383333333,1.341666667,21.25833333,5.263,-20.5,0,0,0,-13,0,,0,0,,0,0,Dwell,0,Pocketing
5124.63,G02,X6.7970,Y-16.7970,R5.2380,,,,13.2,1.47,150.972973,1505.081081,7.168918919,29.16891892,8.918918919,22.41891892,6.797,-16.797,1.534,3.703,4.113017924,-13,0,Both,2.4,5.4,0,2.1,0,Cut with Feed,4.113017924,Pocketing
5126.1,G04,X1.0000,,,,,,5.31,1.18,0,1499,2,9.655462185,4.462184874,25.62184874,6.797,-16.797,0,0,0,-13,0,,0,0,,0,0,Dwell,0,
